RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
4655,Fairfax,Virginia,163,428500,417400,41e4,411100,402200,393e3,389e3,394e3,394400,383800,374400,383100,388200,382100,369e3,364400,373900,383200,403700,413400,405900,399100,408900,423800,418300,407300,387500,389900,387600,404900,417e3,423100,414100,410300,405400,411400,403500,405800,397900,405200,406800,419300,421600,429100,422600,413700,405200,400600,410100,418200,439300,441400,437400,427e3,428600,431600,432100,421100,423700,425400,434400,437500,443700,453500,455100,455200,460200,466900,467100,458600,441900,441200,458900,464e3,469600,457e3,460300,466400,464800,473e3,465200,467400,454600,462800,466800,477e3,480600,477500,480100,474500,475800,474200,471300,474600,481200,484300,482e3,476300,471700,469800,474800,478500,480100,474700,481800,486100,490900,493800,497100,500800,493700,492100,481200,484e3,485900,493e3,500700,501e3,507600,514700,516700,522100,522200,534100,524500,506600,496e3,501600,511e3,513e3,505700,
30559,Boynton Beach,Florida,164,218300,208500,201500,209700,209200,201800,197800,192900,192400,178600,174300,168200,156900,149200,140200,143300,139800,143800,147600,150500,149300,145500,146500,145500,150500,148400,146300,146100,142500,142600,133300,131e3,131100,129300,132300,127800,127300,121700,124300,124800,123400,119900,115400,118600,114100,119600,117900,120800,124600,121800,125200,119200,124400,124600,130900,130200,134800,132600,141800,144200,154900,155600,152700,150100,151600,158300,163300,165300,167200,166200,167400,168800,170600,171900,172600,172700,174400,175400,177200,178800,181700,174400,175300,177500,186700,183900,182200,187200,195500,191200,188700,182600,188600,190800,196800,206200,206800,215e3,211900,216800,213500,216400,217600,211100,203600,203200,213800,223600,228200,23e4,234100,234100,230300,225600,226700,232100,237300,239200,246600,251100,254100,248600,246500,244300,240400,237600,237500,233e3,232800,229600,240100,
41256,Topeka,Kansas,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129700,128900,131300,135200,135e3,129900,128700,127200,126600,129700,131e3,136700,136400,136800,132800,128800,133500,133800,128700,120900,124900,131900,137500,133700,135900,134900,135600,130500,13e4,
32783,McKinney,Texas,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236600,238300,246e3,248700,250200,248200,252800,258100,255800,260100,259e3,260600,257800,259800,265400,265400,270800,268100,265200,260800,267600,270900,274e3,275100,281600,282800,280200,279800,283600,286500,287200,283600,286100,289400,296700,299200,301400,301500,301700,301400,299400,299300,299100,301200,299800,304300,306300,307700,308100,312600,314700,308700,305600,298100,301600,297700,
39312,Lafayette,Louisiana,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179100,183500,183600,182700,175900,174100,176600,180500,181100,178400,176e3,177400,177600,177700,175e3,176800,176900,177400,174800,172900,173100,174700,176300,176e3,177800,179700,179300,177e3,168500,167900,170900,180600,182800,178400,174100,172700,172500,168200,163600,164800,
19892,Pembroke Pines,Florida,168,271800,254400,244500,222600,217300,214500,213e3,201800,185500,181700,195e3,206400,201600,181300,154300,136200,137400,155300,159200,156600,158100,163500,155800,142800,134900,132400,131300,128200,130200,132200,137100,136400,139400,168300,163300,152600,121300,121600,114900,105900,106100,111900,116e3,116700,123400,115400,118100,116200,124e3,117900,118300,124400,132400,132300,130300,135400,147200,175400,179800,174100,154100,155900,161e3,170300,169700,174800,175400,184200,183400,185600,186800,190400,193e3,194400,198400,197600,213300,210200,213300,202800,206800,230900,227400,229500,210300,212500,215600,213700,218900,219500,22e4,215100,222100,229100,237200,241400,242200,240500,237800,237300,241300,240300,242600,241500,247100,246400,245600,247e3,247800,255200,248300,252700,254200,266500,266600,265200,256600,256100,259100,269900,276200,278300,269500,272200,271900,274500,264500,255400,261900,266100,277700,283600
47250,Pueblo,Colorado,169,,,,,,,,,,,,,,,111200,108300,107100,109100,113100,107700,105700,103100,108200,102200,107700,107200,116e3,108900,108500,107600,109100,109100,105e3,100800,104200,118900,120100,113200,106300,102100,97100,93e3,101800,107700,102e3,97500,93900,98900,98400,100700,97600,100400,100900,101900,104800,106600,104300,99e3,102700,105e3,109200,109500,116900,116800,115e3,112800,112e3,104200,107100,105300,109900,107600,111700,117200,119100,120800,125600,128600,124900,121800,118300,124700,13e4,126e3,124800,124300,130800,135300,135200,137100,140600,141e3,144500,143500,148100,149e3,150900,146900,147800,141900,143e3,142100,143600,147500,148200,151800,146800,149700,148400,152700,152400,153900,155200,158e3,165700,167e3,166400,158200,157300,160700,168500,176200,176300,176200,175900,176400,174e3,163400,158700,148700,161100,
20317,Salem,Oregon,170,195e3,190900,192200,196200,194600,195300,186600,187100,188400,193800,198900,194100,188700,185200,189800,185300,182200,176300,178500,176500,178600,176100,168900,163200,164300,170900,168600,164700,162100,164400,165e3,159200,159400,156e3,159500,153800,153500,150700,152e3,152100,149600,150500,146500,147900,148300,152900,154500,147500,147600,144700,145800,143500,147200,148300,150600,148700,15e4,148100,149700,146e3,147e3,147600,155400,157e3,161600,162700,167900,166900,167400,165200,162400,168200,170500,174e3,172e3,171900,174700,180200,182700,184500,178900,179100,175300,18e4,184800,189100,189700,189900,192e3,190700,189600,187600,191500,195900,201500,198900,196400,199100,206700,214100,213100,214e3,210300,215700,220700,224700,227400,225e3,229600,229100,230500,230500,230800,236500,241e3,244200,248e3,252500,259400,259100,260200,263e3,265500,263600,265700,271200,276300,273e3,272700,272200,275500,
7221,Springfield,Massachusetts,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111700,108700,109800,105400,99700,92700,99900,106800,108e3,93e3,92600,97900,110100,109100,106100,98600,87800,85400,95400,99800,95500,84600,9e4,100400,100900,95300,90200,90300,87300,85e3,94500,103400,102600,106700,107900,118300,113600,114700,112400,110100,110400,112400,115400,117700,117200,122400,120800,123600,119500,121600,119200,122800,123600,126900,121800,122100,122e3,122e3,121400,119100,124100,126800,127300,128100,129500,132700,135800,129400,128800,125100,134400,132500,131800,131300,138100,142700,142600,141600,141e3,142600,147600,152400,148600,144600,142200,147400,146800,147800,146300,151400,153600,155400,156500,
7204,Spring,Texas,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169600,169600,170100,169100,164200,158300,159200,167700,172e3,171900,169100,170700,171800,172100,178800,181700,184900,178400,179500,181400,189900,191900,189500,185500,182400,182500,178900,177300,177e3,178900,180400,177900,182900,183300,187900,180500,182400,182600,185100,185100,184400,185400,190100,191200,192900,190300,191700,190400,190800,192900,195600,197800,204500,206100,203e3,195800,197600,200400,203600,201800,202600,200300,201200,201e3,203700,204700,208300,209200,
182023,Henrico,Virginia,173,233800,218600,206700,199900,201e3,207500,211400,210300,214500,221700,234200,225700,214700,203600,205500,204e3,195500,192900,189600,200100,199100,209300,220300,221900,210900,196600,193800,196900,195400,208300,209900,209600,201100,193800,195200,181900,180700,173600,169e3,166400,166500,177400,184400,182600,184700,182300,189600,184500,183e3,181200,177400,183300,190800,193200,195500,185700,190100,188200,203300,204900,198700,189e3,191900,197800,196900,203300,214600,213400,204300,193700,198100,201400,201700,199700,198200,200200,203500,207800,207600,209500,205100,204700,192900,197100,199900,210200,207700,213100,212900,215300,215900,218e3,217500,213600,213300,213e3,217e3,217e3,220200,218700,219700,220100,220200,220500,225900,228600,230300,227e3,225700,225500,227700,220600,223400,222e3,231800,227200,233400,238700,247700,240900,244600,246800,255300,250200,242100,240400,239700,243700,252200,253300,265e3,
5519,Lakewood,Colorado,174,199800,194100,194600,189100,196900,191900,190200,194700,191400,186300,171700,187200,185700,188600,172700,189300,193100,193500,182600,188e3,188200,186500,181500,190100,196800,200300,194e3,188700,196200,199900,203500,195200,192500,194500,193e3,201100,195e3,186600,167500,175600,180400,191600,187300,202e3,201e3,202600,185500,182800,180400,190500,202200,207100,207500,209900,22e4,217400,218e3,208600,212600,215400,225600,231200,231300,231900,232700,234200,233800,242400,242700,244900,240600,243500,243800,235400,235600,234900,249100,248e3,251100,244400,249300,242200,257700,253600,255800,244900,248500,258100,258600,268600,268800,274300,271400,282400,283700,298100,299400,315500,310400,314700,312e3,315700,317e3,321700,321600,321200,331900,324600,326900,315800,329700,335e3,338800,342500,350600,354300,359200,359300,366e3,373300,378100,377100,376900,378300,384500,384400,376700,382300,375700,377100,378600,388200
44821,Cumming,Georgia,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195e3,186800,179800,178700,179100,184e3,185100,186400,185e3,184100,183e3,188400,192300,207200,212e3,209e3,202700,204800,211900,215700,223200,228300,229400,225200,224200,227900,233500,235100,235500,242600,246e3,245100,237e3,238e3,243300,246500,251200,260200,26e4,259700,251400,255400,256400,255200,253300,255200,258500,260700,261300,260600,257800,257700,258100,263600,272200,277900,280700,271600,271100,269400,267100,269300,272400,280200,281300,279500,285400,286600,289400,287900,287100,289300,288100,29e4,292e3,297300,301300,302300,310300,311900,308700,298900,297e3,303600,299200,307700,306300,316e3,314300,319100,
10071,Alexandria,Virginia,176,419500,410400,392700,392300,389400,389600,379500,379700,381800,372400,377e3,366500,370100,376100,377900,38e4,388e3,407100,419700,400600,390400,373600,387200,401e3,403900,403400,392100,401700,403300,407300,419300,424e3,426600,405e3,404e3,411700,422e3,413200,423400,426700,448500,441400,458800,438200,443900,424300,444900,443600,441300,429500,435700,441800,443500,446200,465e3,456700,441200,425700,445600,457800,485800,482400,480500,462700,454700,458200,463e3,475100,469800,470200,468e3,467500,47e4,464800,461800,452900,457700,457500,450800,446900,455700,456e3,474400,495200,506800,490800,472300,472200,454800,468900,466500,479700,488900,494e3,497200,471600,462700,467e3,471500,478800,482400,472300,447e3,449500,456900,484800,464800,464900,456900,482400,471300,484700,477600,492100,500100,480200,471500,455200,501200,525500,539400,527600,517500,520500,512800,505400,496e3,492800,496500,496e3,489800,
41324,Tyler,Texas,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143900,144300,143800,144300,144300,144700,151900,151600,152e3,156400,158500,16e4,159100,163700,169800,163900,160400,157100,154700,155900,162100,163400,164100,157300,156300,154800,155300,153400,160700,173800,179300,178500,167600,175700,173500,174100,167800,172300,175900,175600,177600,178700,182200,179600,178100,190200,185300,185500,171900,173e3,173200,170400,173400,174800,174200,178600,173200,
20008,Pomona,California,178,316400,296100,288600,277500,276200,256400,242e3,228900,223700,218500,211600,204800,197500,192500,187500,186500,183e3,182100,176900,179e3,185100,198600,206900,212300,214200,217300,218400,224200,218900,219400,216700,224e3,221900,218600,211700,208200,201200,201100,204500,203e3,203500,194400,194300,192400,196600,195100,193300,191900,191300,194900,196200,203e3,209e3,211800,217e3,222700,228300,230300,233400,242400,247100,249300,253500,262600,271e3,275900,280700,281900,285700,285700,290200,298400,303200,304900,301600,304300,310700,313100,314200,314300,315200,329500,326600,325e3,315400,324900,328e3,327300,320600,326300,334e3,341600,341e3,337900,336500,343200,336100,340700,343900,356200,358400,354300,353600,353700,356800,362600,368400,366200,368700,368600,371600,372800,372400,375500,376700,382700,389900,400200,410300,418500,412e3,407200,406900,417e3,423200,424900,424300,423300,431600,432100,432100,427800
21114,Visalia,California,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203900,206200,203900,202600,207900,207e3,211600,207e3,213100,211900,216700,218800,219400,220400,219100,219900,222e3,226600,229800,231400,228800,228e3,229700,245700,247800,247400,237200,239300,242300,241500,244100,244100,249200,253800,253e3,
38119,Cypress,Texas,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221300,227300,218200,211600,206500,216600,219100,222500,221800,220200,224300,222500,221300,213700,220600,217500,216200,209500,215600,221200,223500,221900,219200,217200,221200,219500,225200,225400,232500,234e3,233500,232900,231200,235400,239800,243500,243200,240900,238100,241600,247900,250900,249500,243600,246100,249900,257200,265300,280100,276400,271800
26857,Round Rock,Texas,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211500,216900,211100,216500,214600,212500,215800,209100,211200,206100,216600,214400,213800,209900,217900,219e3,218300,211300,210600,217600,227200,233800,230500,226700,227600,228400,232100,233700,229300,232100,230300,234900,233400,237700,235500,240700,244800,248200,243500,241800,244400,251300,252500,251700,249300,249e3,252700,251500,253300,247400,248900,246200,255400,258e3,260200,258800,257100,257100,256800,262500,268900,270100,269500,272800,283800,280700,273700,267200,268800
8097,Ann Arbor,Michigan,182,,,,,,,,,,,,,,,,,,,,,,,,,196200,203100,197100,207300,197600,194400,192600,183700,185800,186900,201600,205200,222600,210400,206300,193700,204700,210800,218800,221400,226400,217e3,209400,210700,206600,208500,202400,210300,221200,219100,227400,223500,235e3,237600,247600,241900,235100,228100,235800,233300,230700,231700,239700,246e3,248300,244900,241300,238200,230800,240800,238600,244300,242900,254100,263200,258200,255400,242800,235800,236500,243400,251800,248e3,259600,262e3,266600,265600,272600,267100,271900,264400,275300,279500,280900,282500,274900,280900,276500,269800,260700,261800,281e3,296400,310400,309200,308600,311700,311700,314300,309400,302700,307100,318800,323900,334300,334900,347700,345400,343200,342200,347100,347500,342600,340900,341700,343100,343500,
39191,Kansas City,Kansas,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114600,113400,112800,104600,109600,99100,109400,107900,113800,109200,110100,113500,116100,117400,116700,114200,118400,111600,113700,114200,117700,119e3,117100,123500,128100,128500,123600,120100,117400,123300
32060,Hollywood,Florida,184,232200,224800,217800,215500,209800,203800,192200,186300,177200,170800,156600,148400,137800,139500,134600,136200,132e3,128800,131e3,128200,130800,134e3,136e3,134300,125800,121700,125400,127400,127100,118800,114400,119700,126300,132200,131300,129200,120800,114700,115200,123300,131200,130900,128600,125700,130400,137400,142500,141700,135900,132e3,139e3,150400,152200,148500,140800,148200,145200,142900,142500,149500,154600,155800,154700,160400,160600,164900,166400,165600,176300,174900,180900,169900,173e3,173700,186300,188700,19e4,179300,179900,181e3,185500,193100,190100,200700,198600,201800,195300,195900,202300,217e3,211200,218e3,203100,207900,200800,201800,207100,212300,215300,212900,204900,206e3,211400,220100,219500,220900,225700,238400,237200,233400,224100,226900,229600,232400,233e3,237200,241e3,245500,241800,243500,243200,251600,252700,253400,247600,251200,245100,242900,249600,265700,272e3,273700
54626,Sunnyvale,California,185,714500,785e3,812100,789300,792600,784200,768e3,701300,644600,614300,627700,594900,59e4,542400,564600,562500,612e3,606500,612600,607900,645900,663200,630200,620900,607600,660900,644100,652200,667300,664300,663100,618900,612300,610200,613e3,634e3,616300,654300,618500,662500,637300,669100,668500,626600,620200,586e3,621100,627600,593900,594e3,600100,678e3,705400,725400,756200,776e3,782500,751700,720800,695600,677900,687700,719e3,743100,766600,781800,794500,800400,814800,833700,845500,838600,833800,836600,842300,835200,837700,850900,871500,913300,927400,947800,923100,985400,1004900,1074400,1078600,1106800,1107900,1125400,1110800,11e5,1069500,1072400,1082300,1111400,1128800,1108300,1084600,1087700,1153600,1144800,1173700,1173800,1241600,1252400,1197900,1197700,1205600,1310500,1330800,1349800,1301400,1306500,1268500,1314700,1412500,1487200,1540200,1588700,1625400,1633100,1545e3,1539100,1506600,1521700,1501700,1515400,1494400,1500400,1464700,1434e3
